,path,created_at,imaged_at,x,y,z,x',y',z',impulse,speed,vector,lat,lng
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:30.888888,7.399999999999982,94,3,228,-10,1,50,51.0,91.134,272.77,37.43267483333333,126.7467015
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:30.944444,7.4499999999999815,106,18,225,12,15,-3,19.44222209522358,91.134,272.77,37.43267483333333,126.7467015
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31,7.499999999999981,131,7,201,25,-11,-24,36.359317925395686,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.052631,7.549999999999981,128,12,268,-3,5,67,67.2532527094415,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.105263,7.599999999999981,139,-3,203,11,-15,-65,67.60917097554147,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.157894,7.649999999999981,113,12,241,-26,15,38,48.425200051213004,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.210526,7.699999999999981,110,1,239,-3,-11,-2,11.575836902790225,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.263157,7.7499999999999805,115,-14,243,5,-15,4,16.30950643030009,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.315789,7.79999999999998,73,13,214,-42,27,-29,57.7408001330082,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.368421,7.84999999999998,86,-49,214,13,-62,0,63.34824385884742,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.421052,7.89999999999998,122,-17,164,36,32,-50,69.42621983083913,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.473684,7.94999999999998,122,-17,164,0,0,0,0.0,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.526315,7.99999999999998,120,-52,251,-2,-35,87,93.79765455489812,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.578947,8.04999999999998,120,-52,251,0,0,0,0.0,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.631578,8.09999999999998,116,-20,232,-4,32,-19,37.429934544425805,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.684210,8.14999999999998,136,-50,221,20,-30,-11,37.69615364994153,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.736842,8.199999999999982,120,-43,229,-16,7,8,19.209372712298546,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.789473,8.249999999999982,161,-62,206,41,-19,-23,50.70502933634887,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.842105,8.299999999999983,153,-60,185,-8,2,-21,22.561028345356956,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.894736,8.349999999999984,148,-38,252,-5,22,67,70.69653456853455,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:31.947368,8.399999999999984,124,-60,233,-24,-22,-19,37.69615364994153,91.7928,274.72,37.43269216666667,126.7464065
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32,8.449999999999985,151,-30,214,27,30,-19,44.609416046390926,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.058823,8.499999999999986,160,-2,164,9,28,-50,58.008620049092706,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.117647,8.549999999999986,155,25,172,-5,27,8,28.600699292150182,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.176470,8.599999999999987,193,13,233,38,-12,61,72.86288492778748,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.235294,8.649999999999988,184,-9,185,-9,-22,-48,53.563046963368315,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.294117,8.699999999999989,212,25,175,28,34,-10,45.16635916254486,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.352941,8.74999999999999,232,12,206,20,-13,31,39.11521443121589,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.411764,8.79999999999999,232,12,206,0,0,0,0.0,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.470588,8.84999999999999,231,19,227,-1,7,21,22.15851980616034,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.529411,8.899999999999991,227,26,184,-4,7,-43,43.749285708454714,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.588235,8.949999999999992,182,39,188,-45,13,4,47.01063709417264,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.647058,8.999999999999993,207,38,161,25,-1,-27,36.810324638611924,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.705882,9.049999999999994,177,-1,170,-30,-39,9,50.0199960015992,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.764705,9.099999999999994,208,-3,154,31,-2,-16,34.942810419312295,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.823529,9.149999999999995,208,47,117,0,50,-37,62.20128616033595,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.882352,9.199999999999996,216,12,210,8,-35,93,99.68951800465283,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:32.941176,9.249999999999996,202,15,192,-14,3,-18,23.0,87.7464,274.93,37.43271133333333,126.74612083333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33,9.299999999999997,239,-34,180,37,-49,-12,62.56196927846821,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.055555,9.349999999999998,238,-12,221,-1,22,41,46.54030511288038,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.111111,9.399999999999999,249,14,135,11,26,-86,90.515192095029,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.166666,9.45,237,-22,162,-12,-36,27,46.57252408878007,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.222222,9.5,217,-24,152,-20,-2,-10,22.44994432064365,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.277777,9.55,243,-24,134,26,0,-18,31.622776601683793,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.333333,9.600000000000001,251,-48,163,8,-24,29,38.48376280978771,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.388888,9.650000000000002,229,-109,124,-22,-61,-39,75.67033764957046,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.444444,9.700000000000003,225,-118,112,-4,-9,-12,15.524174696260024,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.500000,9.750000000000004,257,-98,167,32,20,55,66.70082458260917,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.555555,9.800000000000004,233,-84,156,-24,14,-11,29.88310559496787,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.611111,9.850000000000005,230,-62,167,-3,22,11,24.779023386727733,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.666666,9.900000000000006,256,-68,198,26,-6,31,40.90232267243512,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.722222,9.950000000000006,217,-99,115,-39,-31,-83,96.8039255402383,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.777777,10.000000000000007,240,-71,190,23,28,75,83.2946576918352,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.833333,10.050000000000008,235,-104,109,-5,-33,-81,87.60707733967615,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.888888,10.100000000000009,249,-72,178,14,32,69,77.33692520394123,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:33.944444,10.15000000000001,249,-72,178,0,0,0,0.0,73.7352,276.89,37.432733,126.74587133333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34,10.20000000000001,235,-47,154,-14,25,-24,37.376463182061514,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.050000,10.25000000000001,265,-86,218,30,-39,64,80.72793816269557,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.100000,10.300000000000011,251,-57,172,-14,29,-46,56.15158056546583,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.150000,10.350000000000012,251,-57,172,0,0,0,0.0,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.200000,10.400000000000013,211,-65,169,-40,-8,-3,40.90232267243512,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.250000,10.450000000000014,246,-33,133,35,32,-36,59.53990258641679,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.300000,10.500000000000014,255,-55,119,9,-22,-14,27.586228448267445,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.350000,10.550000000000015,249,-63,173,-6,-8,54,54.91812087098393,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.400000,10.600000000000016,249,-63,173,0,0,0,0.0,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.450000,10.650000000000016,252,-69,160,3,-6,-13,14.628738838327793,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.500000,10.700000000000017,235,-16,127,-17,53,-33,64.70703207534712,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.550000,10.750000000000018,263,-17,139,28,-1,12,30.479501308256342,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.600000,10.800000000000018,305,-41,145,42,-24,6,48.744230427815765,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.650000,10.85000000000002,309,4,145,4,45,0,45.17742799230607,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.700000,10.90000000000002,321,193,-71,12,189,-216,287.2646863086377,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.750000,10.95000000000002,320,7,130,-1,-186,201,273.8576272445228,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.800000,11.000000000000021,314,25,92,-6,18,-38,42.473521163190604,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.850000,11.050000000000022,343,82,71,29,57,-21,67.31270311018568,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.900000,11.100000000000023,433,343,-26,90,261,-97,292.6260412198477,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:34.950000,11.150000000000023,347,-21,120,-86,-364,146,401.5071605837186,56.259,273.37,37.4327455,126.745674
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35,11.200000000000024,345,79,174,-2,100,54,113.66617790706258,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.052631,11.250000000000025,352,-20,89,7,-99,-85,130.6713434537198,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.105263,11.300000000000026,335,159,121,-17,179,32,182.6307750626931,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.157894,11.350000000000026,344,31,27,9,-128,-94,159.0628806478746,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.210526,11.400000000000027,304,134,63,-40,103,36,116.21101496846157,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.263157,11.450000000000028,314,67,64,10,-67,1,67.74953874381728,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.315789,11.500000000000028,314,67,64,0,0,0,0.0,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.368421,11.55000000000003,313,145,211,-1,78,147,166.41514354168612,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.421052,11.60000000000003,511,-511,-511,198,-656,-722,995.4014265611638,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.473684,11.65000000000003,511,-238,-511,0,273,0,273.0,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.526315,11.700000000000031,429,-187,511,-82,51,1022,1026.5519957605654,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.578947,11.750000000000032,108,-247,231,-321,-60,-280,430.16392224360237,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.631578,11.800000000000033,267,15,269,159,262,38,308.81871704933945,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.684210,11.850000000000033,116,-247,237,-151,-262,-32,304.0871585582002,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.736842,11.900000000000034,221,-143,69,105,104,-168,223.75209496225952,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.789473,11.950000000000035,92,33,202,-129,176,133,255.55038642115179,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.842105,12.000000000000036,92,33,202,0,0,0,0.0,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.894736,12.050000000000036,80,92,180,-12,59,-22,64.10148204214939,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:35.947368,12.100000000000037,158,6,208,78,-86,28,119.43198901466893,32.7654,298.25,37.432776833333335,126.74555433333333
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36,12.150000000000038,176,8,185,18,2,-23,29.274562336608895,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.050000,12.200000000000038,178,32,218,2,24,33,40.85339643163099,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.100000,12.250000000000039,123,92,290,-55,60,72,108.66922287382016,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.150000,12.30000000000004,157,2,272,34,-90,-18,97.87747442593725,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.200000,12.35000000000004,223,-9,185,66,-11,-87,109.754270987511,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.250000,12.400000000000041,117,-11,238,-106,-2,53,118.52847759083046,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.300000,12.450000000000042,153,-50,199,36,-39,-39,65.86349520030045,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.350000,12.500000000000043,103,20,194,-50,70,-5,86.16843969807043,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.400000,12.550000000000043,128,-2,184,25,-22,-10,34.77067730142742,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.450000,12.600000000000044,121,-17,214,-7,-15,30,34.26368339802363,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.500000,12.650000000000045,198,12,254,77,29,40,91.48770409186143,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.550000,12.700000000000045,176,-65,206,-22,-77,-48,93.36487562247379,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.600000,12.750000000000046,127,-16,204,-49,49,-2,69.32532004974806,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.650000,12.800000000000047,141,21,214,14,37,10,40.80441152620633,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.700000,12.850000000000048,191,-34,198,50,-55,-16,76.03288762108144,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.750000,12.900000000000048,191,-34,198,0,0,0,0.0,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.800000,12.950000000000049,209,-64,227,18,-30,29,45.44227107000705,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.850000,13.00000000000005,66,25,227,-143,89,0,168.4339633209407,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.900000,13.05000000000005,119,-22,205,53,-47,-22,74.17546764261078,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:36.950000,13.100000000000051,156,-45,218,37,-23,13,45.46427168667722,5.8446,298.57,37.432792,126.74551783333334
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37,13.150000000000052,150,-27,230,-6,18,12,22.44994432064365,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.050000,13.200000000000053,147,-8,228,-3,19,-2,19.339079605813716,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.100000,13.250000000000053,155,-7,192,8,1,-36,36.89173349139343,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.150000,13.300000000000054,149,-31,215,-6,-24,23,33.77869150810907,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.200000,13.350000000000055,179,-33,201,30,-2,-14,33.166247903554,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.250000,13.400000000000055,162,-43,200,-17,-10,-1,19.748417658131498,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.300000,13.450000000000056,166,-21,209,4,22,9,24.1039415863879,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.350000,13.500000000000057,150,-10,208,-16,11,-1,19.44222209522358,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.400000,13.550000000000058,159,-7,207,9,3,-1,9.539392014169456,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.450000,13.600000000000058,144,2,204,-15,9,-3,17.74823934929885,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.500000,13.650000000000059,146,-1,211,2,-3,7,7.874007874011811,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.550000,13.70000000000006,147,-4,212,1,-3,1,3.3166247903554,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.600000,13.75000000000006,147,-4,212,0,0,0,0.0,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.650000,13.800000000000061,141,-20,233,-6,-16,21,27.073972741361768,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.700000,13.850000000000062,141,-20,233,0,0,0,0.0,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.750000,13.900000000000063,132,-56,236,-9,-36,3,37.22902093797257,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.800000,13.950000000000063,129,-24,248,-3,32,12,34.307433596816885,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.850000,14.000000000000064,103,-22,243,-26,2,-5,26.551836094703507,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.900000,14.050000000000065,133,-36,230,30,-14,-13,35.566838487557476,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:37.950000,14.100000000000065,125,-39,235,-8,-3,5,9.899494936611665,0.7722,298.57,37.432795166666665,126.745512
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38,14.150000000000066,124,-40,205,-1,-1,-30,30.033314835362415,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.052631,14.200000000000067,120,-31,230,-4,9,25,26.870057685088806,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.105263,14.250000000000068,91,-11,249,-29,20,19,40.024992192379,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.157894,14.300000000000068,104,-5,223,13,6,-26,29.68164415931166,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.210526,14.350000000000069,108,-8,221,4,-3,-2,5.385164807134504,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.263157,14.40000000000007,123,-2,237,15,6,16,22.737634001804146,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.315789,14.45000000000007,127,-14,220,4,-12,-17,21.18962010041709,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.368421,14.500000000000071,105,-16,219,-22,-2,-1,22.11334438749598,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.421052,14.550000000000072,105,-16,219,0,0,0,0.0,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.473684,14.600000000000072,119,-22,231,14,-6,12,19.390719429665317,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.526315,14.650000000000073,117,-23,229,-2,-1,-2,3.0,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.578947,14.700000000000074,114,-51,228,-3,-28,-1,28.178005607210743,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.631578,14.750000000000075,112,-20,223,-2,31,-5,31.464265445104548,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.684210,14.800000000000075,134,-16,241,22,4,18,28.705400188814647,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.736842,14.850000000000076,111,-23,216,-23,-7,-25,34.68429039204925,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.789473,14.900000000000077,110,-25,219,-1,-2,3,3.7416573867739413,0.9450000000000001,298.57,37.432793833333335,126.7455165
0,39호3316_20191123_140632_DE_1.mp4,2019-11-23 05:06:38.842105,14.950000000000077,113,-22,241,3,3,22,22.40535650240808,0.9450000000000001,298.57,37.432793833333335,126.7455165
